full_text,processed,predicted_label,predicted_probability_netral,predicted_probability_negatif,predicted_probability_positif
"aku jga speechless sama mainnya timnas kali ini, bnr2 di luar prediksi alias lo keren bgt bjirrrr",speechless mainnya timnas kali prediksi alias lo keren-keren banget bjirrrr,Positif,0.0049276166,0.13099569,0.86407673
Kelas mainnya udah naik level ini timnas. Kita ini bangsa besar! Sumber daya alam kita melimpah!,kelas mainnya level timnas bangsa besar-besar sumber daya alam melimpah,Negatif,0.15616922,0.72024435,0.12358641
keren co timnas mainnya,keren-keren cowok timnas mainnya,Positif,0.039501373,0.14385475,0.8166439
"Terlepas dari kondisi tertinggal dari Oz, timnas Indo mainnya bagus sih ini.",terlepas kondisi tertinggal oz timnas indonesia mainnya bagus,Negatif,0.03847329,0.70853704,0.25298965
"Karena udah sesuai target ke 16 besar, menang atau kalah mah bodo amat.  Asli tadi seneng banget liat mainnya Timnas Indonesia. Mudah2an di babak II bisa cetak gol.  #TimnasDay #AsianCup2023",sesuai target besar-besar menang kalah mah bodo asli senang banget lihat mainnya timnas indonesia mudah-mudahan babak ii cetak gol,Positif,0.0061430377,0.24738912,0.74646777
"@jakungsusukeju Kebobolan 2 lawan Ostrali, tp keren bgt asli mainnya. Ga kek timnas biasanya tp kek tim liga2 Eropa.",kebobolan lawan ostrali keren-keren banget asli mainnya kayak timnas kayak tim liga eropa,Positif,0.003470383,0.23095085,0.76557875
"Keren asli mainnya timnas, serius keren. Enjoy dah, semoga hasil bisa lah lolos 😭🇮🇩🇮🇩🇮🇩",keren-keren asli mainnya timnas serius keren-keren enjoy deh semoga hasil lolos,Positif,0.0015324821,0.04171045,0.95675707
"@PorosHalangID Dikasih makan apa ini timnas mainnya bisa sekeren serapih ini kalo nyerang? Terlepas 3 gol mudah tadi timnas udah main diluar ekspektasi orang orang pasti, all out nyerang gila banget gila ini timnas aink wooooyyyy bisa main keren gini",dikasih makan apa-apa timnas mainnya sekeren serapih menyerang terlepas gol mudah timnas main diluar ekspektasi orang-orang orang-orang all out menyerang gila banget gila timnas aink wooooyyyy main keren-keren,Negatif,0.0048128353,0.73935205,0.2558351
Timnas kalo mainnya konsisten kaya gini mau lawan Chelsea ge bakal menang anjerrr.,timnas mainnya konsisten kayak lawan chelsea ge menang anjerrr,Negatif,0.16712289,0.71871114,0.11416603
"Meskipun ketinggalan, tapi timnas mainnya cakep hari ini. Lebih cakep dari Gita Sekar Andarini 😍",ketinggalan timnas mainnya cakep cakep gita sekar andarini,Netral,0.5980682,0.2818749,0.12005698
"gila timnas mainnya GG. Seneng banget. meskipun kebobolan, but ini debestttt",gila timnas mainnya senang banget kebobolan but debestttt,Positif,0.0077171386,0.19732094,0.79496187
@AfifXavi Baru kali ini nonton timnas puas banget keren mainnya🔥,kali menonton timnas puas banget keren-keren mainnya,Positif,0.0018936296,0.04428597,0.9538204
Woy semua klub klaim mainnya timnas kayak klub mereka 😭😭😭,woy klub klaim mainnya timnas kayak klub,Negatif,0.106549285,0.8332992,0.06015154
"Timnas ini emang belum ketemu luck nya aja, progress mainnya udah keliat banget. 👌",timnas ketemu luck progress mainnya keliat banget,Positif,0.004778856,0.18580198,0.80941916
Suami aku mukanya bete banget timnas mainnya bagus tapi kalah,suami mukanya bete banget timnas mainnya bagus kalah,Positif,0.0010753899,0.07777228,0.9211523
"tetap bangga sama timnas yg ini, asli mainnya next level",bangga timnas asli mainnya next level,Netral,0.4489585,0.29550883,0.25553265
"Terlepas ketinggalan 2 gol, timnas mainnya keren",terlepas ketinggalan gol timnas mainnya keren-keren,Positif,0.3335572,0.27978307,0.38665974
Dulu nonton timnas lawan australia pas dilatih alm Bendol ampun-ampunan mainnya bikin istigfar terus kwkwkw sekarang beda bener anjir bisa ngelawan gini 🥹,menonton timnas lawan australia pas dilatih almarhum bendol ampunampunan mainnya istigfar kwkwkw beda anjir melawan,Positif,0.117297105,0.32054746,0.56215537
"Timnas mainnya keren anjir, aku sampe kayak yok bisa yok""""",timnas mainnya keren-keren anjir kayak yuk yuk,Positif,0.10111798,0.31757462,0.5813074
Bisa keren gini timnas mainnya,keren-keren timnas mainnya,Positif,0.037681416,0.15304603,0.8092726
"Gila, Timnas ni mainnya bagus banget, cuma unlucky aja. Kebobolannya gol ga jelas semua, asw.",gila timnas mainnya bagus banget unlucky kebobolannya gol jelas-jelas asw,Positif,0.0005985362,0.08228725,0.9171142
So far mainnya enak ditonton ini Timnas,sok far mainnya enak ditonton timnas,Negatif,0.09300273,0.59005356,0.3169437
DEMI ALLAH MAINNYA BAGUS BGT INI TIMNAS @PSSI @erickthohir   #timnasday,allah mainnya bagus banget timnas,Positif,0.016599022,0.16181311,0.8215879
"liat permainan timnas tadi bener-bener beda gak kek dulu yang apa-apa long ball sampe mampus, sekarang enak banget diliat mainnya, kalo ada yg minta sty out harus dikunci di wc tuh orang",lihat permainan timnas benerbener beda kayak apaapa long ball mampus enak banget mainnya sty out dikunci wc orang-orang,Positif,0.002865257,0.083648354,0.9134863
"Terlepas dari kebobolan 2 gol, tp so far timnas mainnya cakep. Kayak bukan timnas yg selama ini aku kenal😅",terlepas kebobolan gol sok far timnas mainnya cakep kayak timnas kenal,Negatif,0.06342058,0.9015356,0.03504382
"Terlepas dari 2 kebobolan, mainnya Timnas kita sudah keren tinggal tambah gol aja lagi ini..",terlepas kebobolan mainnya timnas keren-keren tinggal gol,Positif,0.31810904,0.28334424,0.39854673
tapi asli ini timnas mainnya bagus banget cokkk sangat tontonanable,asli timnas mainnya bagus banget cokkk tontonanable,Positif,0.0017949764,0.044031445,0.9541735
Gokil timnas mainnya euy. Semoga gak kendor dibabak ke-2,gila timnas mainnya euy semoga kendor dibabak,Negatif,0.21389897,0.539871,0.24623007
Bangga timnas indonesia mainnya bagus polll 🥺,bangga timnas indonesia mainnya bagus pol,Positif,0.03736941,0.112863936,0.84976673
"mainnya lebih cantik dripada pas lawan vietnam 👏  selain latihan passing, timnas juga butuh latihan shooting 😏",mainnya cantik pas lawan vietnam latihan passing timnas butuh latihan shooting,Positif,0.2194472,0.34349805,0.4370548
"Nangis bgt liat timnas main. Segini mah udah enak bgt mainnya, lawan ostrali pulak. Mau menang atau kalah lofyuful deh @PSSI",menangis banget lihat timnas main segini mah enak banget mainnya lawan ostrali menang kalah lofyuful deh,Positif,0.0051783854,0.17491329,0.8199083
Kesel juga main bagus tapi ketinggalan 2 gol. Tapi keren banget mainnya timnas.,kesel main bagus ketinggalan gol keren-keren banget mainnya timnas,Positif,0.0002467437,0.019589573,0.98016363
Mainnya bagus ini timnas,mainnya bagus timnas,Positif,0.010033587,0.15913905,0.83082736
"Tapi asli, mainnya cakep banget ini timnas ❤️❤️❤️",asli mainnya cakep banget timnas,Positif,0.008358629,0.12871505,0.86292636
"Tolong tanyain keadaan gue sekarang yang abis lihat timnas kebobolan 2-0 padahal dari awal mainnya rapih, keren, cantik. Apes aja JANCOK https://t.co/dYvndsqkGF",tolong gue habis lihat timnas kebobolan mainnya rapi keren-keren cantik apes jancok,Negatif,0.09564986,0.5956258,0.30872437
@diaryreds Timnas mainnya bagus banget 😭,timnas mainnya bagus banget,Positif,0.001192285,0.057993963,0.9408138
"mainnya bagus banget, cuman finishingnya ini dari kemaren kurang.  BISA YUK TIMNAS BABAK KEDUA 🔥🔥",mainnya bagus banget cuman finishingnya kemarin yuk timnas babak,Positif,0.0005843616,0.041857928,0.95755774
gak kayak nonton timnas indo mainnya bagus bgt walaupun ketinggalan 2-0,kayak menonton timnas indonesia mainnya bagus banget ketinggalan,Positif,0.009516407,0.1512442,0.8392395
@idextratime @bliblidotcom Seumur umur baru kali ini liat timnas mainnya pake visi Pressing build up passing ngotot keren bangetlah Tinggal wasitmya aja digebukin,seumur umur kali lihat timnas mainnya pakai visi pressing build up passing ngotot keren-keren bangetlah tinggal wasitmya digebukin,Positif,0.17649095,0.36195472,0.46155423
"@idextratime @bliblidotcom Kapan timnas mainnya serapi ini njir, itu coach australi juga bingung sendiri🤣😭",timnas mainnya serapi anjir coach australi bingung,Negatif,0.18213443,0.7191566,0.09870902
"Kalah gpp timnas mainnya udah keren, kelassss",kalah enggak apa-apa timnas mainnya keren-keren kelassss,Negatif,0.11922214,0.46264464,0.4181332
"@idextratime @bliblidotcom mainnya bagus bngt si dan ini versi timnas terbaik, dan sangat masih bisa lebih bagus lg  come on 🥰",mainnya bagus banget versi timnas terbaik bagus come on,Positif,0.0001080146,0.012792388,0.9870996
"Cuma dua era timnas mainnya ga umpan lambung and insyaallah"": Luis Milla sama STY (tapi tetep ditonton juga mo sebusuk apapun)  Ngeliat babak 1 ini jadi sering geleng2 ga percaya""",era timnas mainnya umpan lambung and insyaallah luis milla sty ditonton sebusuk apapun babak geleng percaya,Netral,0.65138704,0.24654321,0.1020697
"Timnas mainnya bagus banget, tapi penempatan posisi pemain-pemain Australia tidak terduga.",timnas mainnya bagus banget penempatan posisi pemainpemain australia terduga,Positif,0.00087567774,0.0590905,0.9400338
@idextratime @bliblidotcom Mesti kebobolan 2 Tapi mainnya epic  Kereenn Timnas,mesti kebobolan mainnya epic keren timnas,Netral,0.64499813,0.2190483,0.13595363
@IkhsanRizkian Mainnya udah peningkatan level bgt timnas skrg cuma ya itu kadang selalu kebobolan karena kesalahan sendiri,mainnya peningkatan level banget timnas kadang kebobolan kesalahan,Positif,0.0036207817,0.13749549,0.8588837
Mainnya timnas bagus. Diadu sama emyu juga menang inimah,mainnya timnas bagus diadu emyu menang inimah,Positif,0.024124736,0.45510054,0.5207747
"@idextratime @bliblidotcom Keren mainnya, cuma kurang pengalaman soal finishing touch aja. Terlalu tergesa-gesa pas masuk 2/3 lapangan. Good job Timnas.",keren-keren mainnya pengalaman finishing touch tergesagesa pas masuk lapangan good job timnas,Positif,0.15513612,0.3026842,0.54217964
TIMNAS WALAUPUN DOWN 2-0 MAINNYA BAGUG BGT ANJING,timnas down mainnya bagug banget anjing,Negatif,0.016455833,0.8548309,0.12871325
mau sebagus apapun mainnya klw tendangannya masih mandul ya gini2 aja timnas #TimnasDay,sebagus apapun mainnya tendangannya mandul timnas,Netral,0.53409666,0.27406272,0.19184068
Gila keren bgt timnas mainnya🔥,gila keren-keren banget timnas mainnya,Positif,0.0040402557,0.085329756,0.91063
Sumpahhh baru kali ini nonton timnas yang mainnya se keren ini🔥🔥🔥🔥,sumpahhh kali menonton timnas mainnya keren-keren,Positif,0.2930743,0.29389858,0.4130271
"Ini timnas Indonesia mirip kek mainnya Arsenal, main bagus nyerang terus eh kebobolan gol lawak. Udah gitu lini depannya bapuk ya sudahlah pasrah. 😂",timnas indonesia kayak mainnya arsenal main bagus menyerang eh kebobolan gol lawak lini depannya bapuk pasrah,Negatif,0.023166688,0.6341399,0.34269345
Seumur hidup nonton timnas ini game paling bagus mainnya. Walaupun kebobolan 2 tp mainnya bener bener another level,seumur hidup menonton timnas game bagus mainnya kebobolan mainnya another level,Negatif,0.030467601,0.7090971,0.26043528
Cantik baat ini timnas mainnya,cantik baat timnas mainnya,Netral,0.6008088,0.2503056,0.14888558
"@SiaranBolaLive Gw suka mainnya timnas, ayo bangkit babak kedua 🔥🇮🇩",gue suka mainnya timnas ayo bangkit babak,Negatif,0.06085836,0.7084388,0.23070279
Ini timnas kalah tapi gua seneng ngeliat mainnya atraktif ngga negative football.,timnas kalah gua senang mainnya atraktif negative football,Negatif,0.099112555,0.63985497,0.2610325
"Mainnya udah bagus, sayang lagi2 penyelesaian akhir jadi masalah. Australia nggak terlalu istimewa juga. Ayuk bisa #timnas #garuda #TimnasDay #TimnasIndonesia",mainnya bagus sayang penyelesaian australia istimewa ayo,Positif,0.012108278,0.30115783,0.68673384
cok timnas mainnya enak bgt walaupun kebobolan 2-0,cok timnas mainnya enak banget kebobolan,Positif,0.0004248425,0.019353036,0.98022205
"@idextratime @bliblidotcom terlepas dari kebobolan 2 gol, gw bangga banget sama timnas mainnya bagus banget coy bisa ngimbangin aussie😭",terlepas kebobolan gol gue bangga banget timnas mainnya bagus banget coy ngimbangin aussie,Positif,0.00031101916,0.037835382,0.9618537
@idextratime @bliblidotcom Kenapa ya timnas STY ini mainnya bagus tapi mesti kecolongan gol cepet yg itungannya unlucky banget 🙄,timnas sty mainnya bagus mesti kecolongan gol cepat itungannya unlucky banget,Positif,0.0057869274,0.16538215,0.8288309
@idextratime @bliblidotcom kalah tapi bangga banget liat timnas mainnya dah naik kelas begini 🥺,kalah bangga banget lihat timnas mainnya deh kelas,Positif,0.00030047205,0.021770956,0.9779286
"terlepas dari ketinggalan 2 gol, ini mainnya timnas bagus banget sih, bisa2an ngasih optimisme sama yang nonton",terlepas ketinggalan gol mainnya timnas bagus banget bisaan mengasih optimisme menonton,Positif,0.00041798406,0.040412806,0.9591692
@yasminchaaa Martabak diaku ga manis Yas. Padahal timnas mainnya udah enak🥲,martabak diaku manis yas timnas mainnya enak,Positif,0.016874542,0.1516945,0.831431
apresiasi timnas indonesia sejauh ini mainnya cakep. ntah itu pengaruh rumputnya atau apa tapi keren bjirr.,apresiasi timnas indonesia mainnya cakep pengaruh rumputnya apa-apa keren-keren bjirr,Negatif,0.2142526,0.54061985,0.24512757
timnas skrg keren bgt mainnya😭,timnas keren-keren banget mainnya,Positif,0.00063691323,0.02317996,0.9761831
Timnas mainnya udah cantik tp kamu juga cantik kok,timnas mainnya cantik cantik,Positif,0.3014331,0.24246404,0.4561029
Bagus mainnya timnas 🚀,bagus mainnya timnas,Positif,0.018613648,0.27487412,0.7065122
"udah bagus banget ini mainnya timnas di babak 1, jauh beda ama pas lawan jepang yok lah bisa babak 2 ngejar 🤲",bagus banget mainnya timnas babak beda pas lawan jepang yuk babak ngejar,Positif,0.0011987772,0.06508168,0.9337195
@idextratime @bliblidotcom Yg kek gini mainnya dibilang ga ada progres? Towel nonton Timnas yg tahun 2010 keknya,kayak mainnya dibilang progres towel menonton timnas tahun-tahun kayaknya,Negatif,0.25499907,0.6367043,0.10829663
Mainnya timnas ini udah bagus banget Minus nya masih sama ''Finishing'',mainnya timnas bagus banget minus finishing,Positif,0.0023662525,0.05680329,0.94083047
"terlepas dari skornya, ini 45 menit terbaik sih. ini beneran timnas mainnya kaya gini? 😭",terlepas skornya menit terbaik benaran timnas mainnya kayak,Negatif,0.185698,0.67903274,0.13526927
"Semakin mirip Arsenal kondisi timnas Indo, mainnya udh bagus, finishing nya bapuk. Kesusahan cetak gol, akhirnya malah kecolongan. Hahaha kenapa mirip Arsenal gini anying, serasa dejavu😭😭",arsenal kondisi timnas indonesia mainnya bagus finishing bapuk kesusahan cetak gol kecolongan hahaha arsenal anying serasa dejavu,Positif,0.0066461004,0.16005856,0.8332954
kayak bukan timnas ini mainnya cakep bener,kayak timnas mainnya cakep,Negatif,0.091440335,0.75345427,0.15510537
Timnas mainnya sudah kelihatan beda sekarang. :),timnas mainnya beda,Negatif,0.24486199,0.5570477,0.19809036
Bangga banget timnas mainnya pede. Semoga finishingnya membaik di babak kedua biar bisa ngejar ketertinggalan. Aamiin 🤲,bangga banget timnas mainnya percaya diri semoga finishingnya membaik babak ngejar ketertinggalan amin,Positif,0.023872519,0.26582655,0.71030086
timnas mainnya bagus tp kebobol dua kali 😭 https://t.co/sbN97FNB9O,timnas mainnya bagus kebobol kali,Negatif,0.022681901,0.52455455,0.4527635
yaallah ini timnas mainnya udah lumayn bngt bngttt yaallahh tpi kenapa yg ngegolin australia😩,yaallah timnas mainnya lumayn banget banget yaallahh ngegolin australia,Positif,0.00011041946,0.012068901,0.98782057
Ketinggalan 2-0 sama Australia tapi timnas Indonesia mainnya tetap ngotot!! I love it!! Ayo semangat babak kedua. #TimnasDay #AsianCup2023,ketinggalan australia timnas indonesia mainnya ngotot love ayo semangat babak,Negatif,0.19372158,0.76041377,0.04586459
"Ini timnas progres banget, uda bukan timnas yg dulu mainnya",timnas progres banget timnas mainnya,Negatif,0.01558587,0.61143684,0.3729773
Asli timnas mainnya bagus meski kalah 2-0 di babak 1. Yuk bisa babak kedua. Yakin... #TimnasDay,asli timnas mainnya bagus kalah babak yuk babak,Positif,0.008879225,0.13371658,0.8574041
"Timnas mainnya bagus banget wehhh, tinggal finishingnya aja",timnas mainnya bagus banget wehhh tinggal finishingnya,Positif,0.0008583529,0.058467094,0.9406746
@idextratime @bliblidotcom Sesenang itu liat mainnya timnas yg bagus bgt lawan tim langganan pildun tapi sial doang gol nya ga mau jadi 😭,sesenang lihat mainnya timnas bagus banget lawan tim langganan pildun sial doang gol,Positif,0.004209839,0.20021343,0.79557663
Asli Timnas Indonesia meskipun ketinggalan 2-0 gini tapi mainnya enak banget di tonton,asli timnas indonesia ketinggalan mainnya enak banget tonton,Positif,0.0006809177,0.027046137,0.9722729
"ini timnas apa liverpool bjir keren bgt mainnya, tp ttp ketinggalan 😔",timnas apa-apa liverpool bjir keren-keren banget mainnya ketinggalan,Positif,0.0009408523,0.030099658,0.9689595
so far so good buat timnas walupun ketinggal tapi mainnya bagus bnget 🥶🥶,sok far sok good timnas walupun ketinggal mainnya bagus banget,Negatif,0.008212399,0.9150273,0.076760314
"semua penikmat bola pasti sepakat, diluar hasil ini mainnya timnas asli gokilllll next level",penikmat bola sepakat diluar hasil mainnya timnas asli gokilllll next level,Netral,0.57486814,0.25176045,0.17337143
